dep,dep_lat,dep_lng,crash,crash_lat,crash_lng
"Mexico City-Central Airport (MEX/MMMX), Mexico",19.4360762,-99.07190829999999,"near San Martín Volcano, Veracruz (   Mexico)",18.5625204,-95.19906619999999
"Prestwick-Heathfield Airport (PIK/EGPK), United Kingdom",55.5090453,-4.6110967,"Moel-y-Gaer Mountain, Wales (   United Kingdom)",53.2250988,-3.3567851
"Tunis-Carthage Airport (TUN/DTTA), Tunisia",36.8458578,10.2190745,between Tunisia and Sicily (   Mediterranean Sea),37.5999938,14.0153557
"Ufa Airport (UFA/UWUU), Russia",54.5651241,55.8841742,near Asha (   Russia),54.98909339999999,57.27338779999999
"Welford RAF Station, United Kingdom",52.6153274,-0.446368,off Normandy (   France),48.87987039999999,0.1712529
"Budaörs Airport (LHBS), Hungary",47.4507221,18.9795645,Radvan (   Slovakia),48.7201987,19.122776
"Ramsbury-USAAF Station AAF-469, United Kingdom",51.447578,-1.596393,Vessem (   Netherlands),51.4196789,5.2884532
"Reno AAB, NV, United States of America",39.5296329,-119.8138027,"Reno AAB, NV (   United States of America)",39.5296329,-119.8138027
"Reno AAB, NV, United States of America",39.5296329,-119.8138027,"Reno AAB, NV (   United States of America)",39.5296329,-119.8138027
"Welford RAF Station, United Kingdom",52.6153274,-0.446368,N of Laroche (   Belgium),50.181616,5.5759208
"Chihchiang Air Base, China",35.6551706,-117.6574374,between Chihchiang and Kunming. (   China),24.880095,102.832891
"London-Northolt Airport (NHT/EGWU), United Kingdom",51.5540305,-0.4171726,1 km (0.6 mls) NE of London-Northolt Airport (NHT) (   United Kingdom),51.5540305,-0.4171726
"Dekelia/Tatoi Air Base (LGTT), Greece",38.1004855,23.7795595,Roma-Ciampino Airport (CIA) (   Italy),41.8000198,12.5933595
"Paris-Orly Airport (ORY/LFPO), France",48.7262433,2.3652472,"Redondo Mountain, São Miguel Island, Azores (   Portugal)",37.780411,-25.4970466
"Singapore-Changi RAF Station, Singapore",1.3260167,104.0039058,"off Jemaja Island, Indonesia (   Pacific Ocean)",2.923624,105.7585908
"Newark International Airport, NJ (EWR/KEWR), United States of America",40.6895314,-74.1744624,"Philadelphia International Airport, PA (PHL) (   United States of America)",39.8743959,-75.2424229
"Santo Domingo-Las Américas International Airport (SDQ/MDSD), Dominican Republic",18.4319537,-69.6720974,Santiago-Antonio Maceo Airport (SCU) (   Cuba),19.97,-75.835556
"Barranquilla-Ernesto Cortissoz Airport (BAQ/SKBQ), Colombia",10.8866016,-74.776425,Camagüey Airport (CMW) (   Cuba),21.4247279,-77.8451568
"Saigon-Tan Son Nhat International Airport (SGN/VVTS), Vietnam",10.8184631,106.6588245,32 km (20 mls) S of Ban Me Thuot (   Vietnam),12.6661944,108.0382475
"Fernando Po Airport (SSG/FGSL), Equatorial Guinea",3.7569555,8.710954899999999,Eket (   Nigeria),4.646736499999999,7.9429421
"Saigon-Tan Son Nhat International Airport (SGN/VVTS), Vietnam",10.8184631,106.6588245,Nha Trang Airport (NHA) (   Vietnam),12.0107618,109.2164959
"Santo Domingo-Las Américas International Airport (SDQ/MDSD), Dominican Republic",18.4319537,-69.6720974,3 km (1.9 mls) off  Santo Domingo-Las Américas International Airport (SDQ) (   Dominican Republic),18.4319537,-69.6720974
"Buon Me Thuot (Ban Me Thuot)-Phung-Duc Airport (BMV/VVBM), Vietnam",12.6647139,108.1172229,17 km (10.6 mls) NW of Da Nang Airport (DAD) (   Vietnam),16.0563348,108.2025533
"London-Heathrow Airport (LHR/EGLL), United Kingdom",51.4700223,-0.4542955,1 km (0.6 mls) E of Aarsele (   Belgium),50.99693430000001,3.4224989
"Saigon-Tan Son Nhat International Airport (SGN/VVTS), Vietnam",10.8184631,106.6588245,near PleikuPleiku Airport (PXU) (   Vietnam),14.006738,108.0061373
"Gwalior Airport (GWL/VIGR), India",26.2854993,78.217173,"1,5 km (0.9 mls) S of Delhi-Palam Airport (DEL) (   India)",28.5561624,77.0999578
"Barranquilla-Ernesto Cortissoz Airport (BAQ/SKBQ), Colombia",10.8866016,-74.776425,3 km (1.9 mls) SSW of Barrancabermeja Airport (EJA) (   Colombia),7.024833399999999,-73.8072418
"Zürich-Kloten Airport (ZRH/LSZH), Switzerland",47.4582165,8.5554755,Tromsø/Langnes Airport (TOS) (   Norway),69.6819354,18.9162637
"Rio de Janeiro-Santos Dumont Airport, RJ (SDU/SBRJ), Brazil",-22.9111438,-43.1648755,"0,1 km (0.1 mls) off  Rio de Janeiro-Santos Dumont Airport, RJ (SDU) (   Brazil)",-22.9111438,-43.1648755
"Paris-Orly Airport (ORY/LFPO), France",48.7262433,2.3652472,Marseille-Marignane Airport (MRS) (   France),43.4384235,5.214414
"Bombay-Santacruz Airport (BOM/VABB), India",19.0931403,72.8567534,Bombay-Santacruz Airport (BOM) (   India),19.0931403,72.8567534
"Tikal-El Petén Airport (TKM), Guatemala",17.2220409,-89.6236995,Tikal-El Petén Airport (TKM) (   Guatemala),17.2220409,-89.6236995
"Battambang Airport (BBM/VDBG), Cambodia",13.0919865,103.2227646,Bannak (   Cambodia),12.2959382,104.1734782
"Bombay-Santacruz Airport (BOM/VABB), India",19.0931403,72.8567534,Bangalore-Hindustan Airport (BLR) (   India),12.9556763,77.6616992
"Bombay-Santacruz Airport (BOM/VABB), India",19.0931403,72.8567534,Bombay-Santacruz Airport (BOM) (   India),19.0931403,72.8567534
"Flushing Airport, NY, United States of America",40.6413111,-73.77813909999999,"1 km (0.6 mls) SW of Southern Pines-Pinehurst Airport, NC (SOP) (   United States of America)",35.2350831,-79.39411559999999
"Freetown-Lungi International Airport (FNA/GFLL), Sierra Leone",8.6154128,-13.2005981,Monrovia-Sprigg Payne Airport (MLW) (   Liberia),6.3156068,-10.8073698
"Rogers Municipal Airport-Carter Field, AR (ROG/KROG), United States of America",36.372223,-94.10694099999999,"Rogers Municipal Airport-Carter Field, AR (ROG) (   United States of America)",36.372223,-94.10694099999999
"Shimla Airport (SLV/VISM), India",31.0842206,77.06615300000001,near Kanda (   India),29.8105799,79.8282736
"Quito-Mariscal Sucre Airport (UIO/SEQU), Ecuador",-0.1243405,-78.3613938,Quito-Mariscal Sucre Airport (UIO) (   Ecuador),-0.1243405,-78.3613938
"Nakina Airport, ON (YQN/CYQN), Canada",50.1830527,-86.69728219999999,"Nakina Airport, ON (YQN) (   Canada)",50.1830527,-86.69728219999999
"Santa Ana-John Wayne International Airport, CA (SNA/KSNA), United States of America",33.6761901,-117.8674759,"San Vincente Reservoir, CA (   United States of America)",32.9257603,-116.9219508
"Portland International Airport, OR (PDX/KPDX), United States of America",45.58976939999999,-122.5950942,"Seattle/Tacoma International Airport, WA (SEA) (   United States of America)",47.4502499,-122.3088165
"Quito-Mariscal Sucre Airport (UIO/SEQU), Ecuador",-0.1243405,-78.3613938,Quito-Mariscal Sucre Airport (UIO) (   Ecuador),-0.1243405,-78.3613938
"Entebbe Airport (EBB/HUEN), Uganda",0.0435913,32.4417943,Rwenzori mountains (   Uganda),0.385833,29.871667
"New York-John F. Kennedy International Airport, NY (JFK/KJFK), United States of America",40.6413111,-73.77813909999999,"100 km (62.5 mls) S off  Nantucket Island, MA, USA (   Atlantic Ocean)",41.2834704,-70.099451
"Camagüey-Ign Agramonte International Airport (CMW/MUCM), Cuba",21.4247279,-77.8451568,off Kingston (   Jamaica),18.0178743,-76.8099041
"São Paulo-Congonhas Airport, SP (CGH/SBSP), Brazil",-23.6273246,-46.6565842,"ca 0,5 km S of São Paulo-Congonhas Airport, SP (CGH) (   Brazil)",-23.6273246,-46.6565842
"Pembroke Dock RAF Station, United Kingdom",51.691894,-4.943763,"Milford Haven in Dale Roads, Pembrokeshire (   United Kingdom)",51.714306,-5.0426971
"Cairo-Almaza Air Base (HEAZ), Egypt",30.095919,31.362747,Cairo-Almaza Airport (   Egypt),30.0939811,31.342711
"Khartoum-Wadi Seidna Air Base, Sudan",15.5006544,32.5598994,near Khartoum-Wadi Seidna Air Base (   Sudan),15.5006544,32.5598994
"Lahore Airport (LHE/OPLA), Pakistan",31.5205412,74.4105177,near Lahore (   Pakistan),31.5203696,74.35874729999999
"Terceira-Lajes Airport, Azores (TER/LPLA), Portugal",38.75388,-27.0869431,"ca 500 km E off Newfoudland, Canada (   Atlantic Ocean)",53.1355091,-57.6604364
"Delhi-Palam Airport (DEL/VIDP), India",28.5561624,77.0999578,32 km (20 mls) S of Delhi (   India),28.7040592,77.10249019999999
"Cheyenne Airport, WY (CYS/KCYS), United States of America",41.15298629999999,-104.8102739,"18 km (11.3 mls) NE of Des Moines, IA (   United States of America)",41.5868353,-93.6249593
"Kingston Airport (KIN/MKJP), Jamaica",17.9374786,-76.7794866,Kingston Airport (KIN) (   Jamaica),17.9374786,-76.7794866
"Christchurch-Harewood Airport (CHC/NZCH), New Zealand",-43.4863981,172.5368705,"0,8 km (0.5 mls) SW of Paraparaumu Airport (PPQ) (   New Zealand)",-40.9009511,174.9844846
"Cairo-Almaza Air Base (HEAZ), Egypt",30.095919,31.362747,Cairo-Almaza Airport (   Egypt),30.0939811,31.342711
"Agra-Kheria Air Force Station (AGR/VIAG), India",27.152696,77.9617558,near Agra-Kheria Air Force Station (AGR) (   India),27.152696,77.9617558
"Sacramento-McClellan AFB, CA (MCC/KMCC), United States of America",38.6594179,-121.3955482,"Los Angeles-Mines Field, CA (LAX) (   United States of America)",33.9415889,-118.40853
"Tachikawa Air Base (RJTC), Japan",35.7109011,139.40232,32 km (20 mls) S of Saijo (   Japan),33.919495,133.1811444
"Santa Monica Airport, CA (SMO/KSMO), United States of America",34.0182195,-118.4503914,"6,5 km (4.1 mls) NW of Sunland, Los Angeles, CA (   United States of America)",34.2596475,-118.3082747
"São Paulo/Campinas-Viracopos International Airport, SP (VCP/SBKP), Brazil",-23.008205,-47.13756850000001,"São Paulo-Viracopos Airport, SP (VCP) (   Brazil)",-23.008205,-47.13756850000001
"Tachikawa Air Base (RJTC), Japan",35.7109011,139.40232,near Tachikawa Air Base (   Japan),35.7109011,139.40232
"Kabul Airport (KBL/OAKB), Afghanistan",34.5649342,69.2126775,near Lahore (   Pakistan),31.5203696,74.35874729999999
"Saint Louis-Lambert International Airport, MO (STL/KSTL), United States of America",38.7522782,-90.3716809,"Memphis NAS, TN (NQA) (   United States of America)",35.3366172,-89.8706934
"Lafayette-Purdue University Airport, IN (LAF/KLAF), United States of America",40.4131203,-86.9406509,"Morgantown, WV (   United States of America)",39.629526,-79.95589679999999
"Gia Vuc Airstrip, Vietnam",14.7030407,108.5685794,Gia Vuc (   Vietnam),14.7030407,108.5685794
"Ti-hua, China",25.330869,107.819929,within Yumen province (   China),40.29184300000001,97.04567800000001
"Cleveland-Hopkins International Airport, OH (CLE/KCLE), United States of America",41.4057985,-81.8538669,"3,5 km (2.2 mls) SW of Detroit-Metropolitan Airport, MI (DTW) (   United States of America)",42.2161722,-83.3553842
"Krasnoyarsk Airport (KJA/UNKL), Russia",56.1767877,92.4813965,32 km (20 mls) NNW of Ulan-Ude Airport (UUD) (   Russia),51.8042951,107.4444955
"Brussel-Zaventem Airport (BRU/EBBR), Belgium",50.900999,4.4855744,near Milan-Malpensa (   Italy),45.6300625,8.7255307
"London-Luton Airport (LTN/EGGW), United Kingdom",51.87626460000001,-0.3717471,3 km (1.9 mls) SE of Ljubljana-Brnik Airport (LJU) (   Slovenia),46.2259433,14.4559143
"Kodiak NAS, AK (ADQ/PADQ), United States of America",57.7543254,-152.516958,"near Saint Paul Island Airport, AK (SNP) (   United States of America)",57.1577448,-170.229891
"Alameda NAS, CA (NGZ/KNGZ), United States of America",37.7827396,-122.3126792,"18 km (11.3 mls) S of Ukiah, CA (   United States of America)",39.1501709,-123.2077831
"Prince George Airport, BC (YXS/CYXS), Canada",53.88411319999999,-122.6739882,"Klua Tan Tan, BC (   Canada)",49.26496849999999,-123.1384896
"Fairbanks-Ladd Army Airfield, AK (FBK/PAFB), United States of America",64.8415654,-147.6101077,"Fairbanks-Ladd Army Airfield, AK (FBK) (   United States of America)",64.8415654,-147.6101077
"Omsukchan Airport (UHMF), Russia",62.4590958,155.7397145,Omsukchan Airport (   Russia),62.4590958,155.7397145
"Brewarrina Airport, NSW (BWQ/YBRW), Australia",-29.9719444,146.8141667,"Dubbo Airport, NSW (DBO) (   Australia)",-32.218864,148.569574
"Praha-Ruzyne International Airport (PRG/LKPR), Czech Republic",50.10179100000001,14.2631811,"1,8 km (1.1 mls) NE of Bratislava-Ivanka Airport (BTS) (   Slovakia)",48.1702634,17.2105238
"Philadelphia International Airport, PA (PHL/KPHL), United States of America",39.8743959,-75.2424229,"10 km (6.3 mls) S of Reading Municipal Airport/Spaatz Field, PA (RDG) (   United States of America)",40.3795374,-75.9677499
"Genève-Cointrin Airport (GVA/LSGG), Switzerland",46.23700969999999,6.1091564,4 km (2.5 mls) SSE off  Funchal Airport (FNC) (   Portugal),32.6957983,-16.7758737
"Sanford-Lee County Regional Airport, NC (KTTA), United States of America",35.5783293,-79.1056569,"near Sanford, NC (   United States of America)",35.4798757,-79.1802994
"Saint Croix-Alexander Hamilton Airport (STX/TISX), U.S. Virgin Islands",17.6995292,-64.79747019999999,off Vieques (   Puerto Rico),18.1262854,-65.44009849999999
"Memphis International Airport, TN (MEM/KMEM), United States of America",35.0420679,-89.9791729,"6 km (3.8 mls) W of Memphis International Airport, TN (MEM) (   United States of America)",35.0420679,-89.9791729
"Lafayette Regional Airport, LA (LFT/KLFT), United States of America",30.205482,-91.9894188,"Flatwood, LA (   United States of America)",31.4026755,-92.8682104
"Bellona Airport (BNY/AGGB), Solomon Islands",-11.3021157,159.7985009,off Bellona Island (   Solomon Islands),-11.300298,159.7942195
"Karachi International Airport (KHI/OPKC), Pakistan",24.9007815,67.16810269999999,29 km (18.1 mls) SE of Cairo International Airport (CAI) (   Egypt),30.1127092,31.3998558
"Leninabad Airport (LBD/UTDL), Tajikistan",40.215,69.69666699999999,44 km (27.5 mls) NW of Dushanbe (   Tajikistan),38.5597722,68.7870384
"Philadelphia International Airport, PA (PHL/KPHL), United States of America",39.8743959,-75.2424229,"Philadelphia International Airport, PA (PHL) (   United States of America)",39.8743959,-75.2424229
"Brussel-Zaventem Airport (BRU/EBBR), Belgium",50.900999,4.4855744,Brussel-Zaventem Airport (BRU) (   Belgium),50.900999,4.4855744
"Paipa-Juan Jose Rondon Airport (SKPA), Colombia",5.7617028,-73.10928059999999,3 km (1.9 mls) S of Paipa-Juan Jose Rondon Airport (   Colombia),5.7617028,-73.10928059999999
"Saint Vincent-Arnos Vale Airport (SVD/TVSV), Saint Vincent and the Grenadines",13.1446932,-61.21097269999999,La Soufriere Volcano (   Saint Vincent and the Grenadines),13.3333333,-61.18333329999999
"Managua Airport (MGA/MNMG), Nicaragua",12.1446517,-86.1713168,Managua Airport (MGA) (   Nicaragua),12.1446517,-86.1713168
"Novorossiysk Airport (NOI), Russia",44.7154014,37.7619669,Sinop Airport (SIC) (   Turkey),42.019914,35.082405
"Philadelphia International Airport, PA (PHL/KPHL), United States of America",39.8743959,-75.2424229,"13 km (8.1 mls) NE of Toronto International Airport, ON (YYZ) (   Canada)",43.67771760000001,-79.6248197
"Kingston Airport (KIN/MKJP), Jamaica",17.9374786,-76.7794866,Kingston (   Jamaica),18.0178743,-76.8099041
"Karachi International Airport (KHI/OPKC), Pakistan",24.9007815,67.16810269999999,Mino Jebel Ali (   United Arab Emirates),25.0084605,55.09314389999999
"Paris-Charles de Gaulle Airport (CDG/LFPG), France",49.0096906,2.5479245,12 km (7.5 mls) SE of Madrid-Barajas Airport (MAD) (   Spain),40.4983322,-3.5675982
"Mogadishu International Airport (MGQ/HCMM), Somalia",2.0180401,45.303508,Addis Ababa-Bole Airport (ADD) (   Ethiopia),8.983364,38.7962742
"Lanzhou-Zhongchuan Airport (LHW/ZLLL), China",36.515,103.62,Lanzhou-Zhongchuan Airport (LHW) (   China),36.515,103.62
"Roma-Fiumicino Airport (FCO/LIRF), Italy",41.7998868,12.2462384,Genève-Cointrin Airport (GVA) (   Switzerland),46.23700969999999,6.1091564
"Paramaribo-Zanderij International Airport (PBM/SMJP), Suriname",5.4560033,-55.2000586,"80 km (50 mls) NW of Recife, PE (   Brazil)",-8.0522404,-34.9286096
"Memphis International Airport, TN (MEM/KMEM), United States of America",35.0420679,-89.9791729,"Memphis International Airport, TN (MEM) (   United States of America)",35.0420679,-89.9791729
"Kabul Airport (KBL/OAKB), Afghanistan",34.5649342,69.2126775,near Kabul Airport (KBL) (   Afghanistan),34.5649342,69.2126775
"Cúcuta-Camilo Daza Airport (CUC/SKCC), Colombia",7.9271798,-72.5081768,25 km (15.6 mls) NW of Cúcuta-Camilo Daza Airport (CUC) (   Colombia),7.9271798,-72.5081768
"Nairobi-Wilson Airport (WIL/HKNW), Kenya",-1.3203869,36.8149044,"2,2 km (1.4 mls) ENE of Nairobi-Wilson Airport (WIL) (   Kenya)",-1.3203869,36.8149044
"Kabul Airport (KBL/OAKB), Afghanistan",34.5649342,69.2126775,Kandahar Airport (KDH) (   Afghanistan),31.5022998,65.85072439999999
"Bergamo-Orio Al Serio Airport (BGY/LIME), Italy",45.66957070000001,9.7036313,"7 km (4.4 mls) E of Santa Maria-Vila do Porto Airport, Azores (SMA) (   Portugal)",36.9742197,-25.1656641
"Olpoi-Lajmoli Airport (OLJ/NVSZ), Vanuatu",-14.8811751,166.5584433,near Olpoi (   Vanuatu),-14.8811751,166.5584433
"Roma-Fiumicino Airport (FCO/LIRF), Italy",41.7998868,12.2462384,near Ardinello di Amaseno (   Italy),41.4695578,13.3330459
"Philadelphia International Airport, PA (PHL/KPHL), United States of America",39.8743959,-75.2424229,"Columbus-Port Columbus International Airport, OH (CMH) (   United States of America)",39.9999399,-82.8871767
"Tokyo-Narita Airport (NRT/RJAA), Japan",35.7719867,140.3928501,near Tokyo (   Japan),35.6761919,139.6503106
"Nikabuna Lake, AK, United States of America",60.1051208,-155.4275649,"near Iliamna, AK (   United States of America)",59.7547222,-154.9061111
"Paris-Charles de Gaulle Airport (CDG/LFPG), France",49.0096906,2.5479245,Gonesse (   France),48.9864632,2.4497721
"Tamale Airport (TML/DGLE), Ghana",9.552104199999999,-0.8634710999999999,Accra-Kotoka Airport (ACC) (   Ghana),5.606095499999999,-0.1681235
"Paris-Charles de Gaulle Airport (CDG/LFPG), France",49.0096906,2.5479245,"near Boston, MA (   United States of America)",42.3600825,-71.0588801
"Memphis International Airport, TN (MEM/KMEM), United States of America",35.0420679,-89.9791729,"Memphis International Airport, TN (MEM) (   United States of America)",35.0420679,-89.9791729
"Roma-Fiumicino Airport (FCO/LIRF), Italy",41.7998868,12.2462384,3 km (1.9 mls) N off  Palermo-Punta Raisi Airport (PMO) (   Italy),38.1824001,13.1005819
